# Simplified map of mainland French administrative areas. Data source https://gadm.org/download_country.html
194
0.8148190970001679 48.67016983100007 95 99 100
-0.054531205999921895 48.38200378500011 86 87 95
1.5015238530001511 48.94105529700005 97 101 102
0.41281452800018315 48.95062637300009 97 146 136
1.9221489430000815 48.45759964000007 99 103 104
1.608796120000079 49.0778923040001 99 133 140
1.9940847160001454 48.286586762000184 70 93 101
2.2265594000000988 48.77610016000017 101 139 140
1.1772799490000807 46.383953095000095 91 106 107
0.8674688930000798 46.74821853700013 92 105 108
0.8234333980001338 46.12858963000002 105 148 151
0.05373978600010787 47.164611817000036 106 109 110
0.2300017330001083 47.60839843700006 87 96 108
-0.10212147299989738 47.06480789200009 108 148 158
2.5716602810001064 48.69202423000007 70 139 142
4.047973155000136 49.40564346300005 113 114 115
4.23306846600002 49.95782470700004 112 116 117
4.950989247000109 49.2368659980001 112 116 119
3.485187531000065 48.85190963700006 71 112 125
5.393536567000069 49.617088318000185 113 114 118
4.1409792910001215 49.978805543000135 113 128 131
5.470910550000099 49.49721527100007 116 123 124
4.9884281160001365 48.684429169000055 56 64 114
7.63539266600003 49.054008485000054 69 122 124
7.123165131000121 48.51359176600016 68 122 123
7.079360008000037 48.536418916000116 120 121 124
5.765154838000171 48.496494293000126 64 118 121
5.893401623000159 49.49691772400007 118 120 122
3.0718843940001648 49.117553710000095 115 126 127
3.118652343000008 49.70583343600009 125 128 129
2.5905241969999793 49.07965469400011 125 133 134
3.172707318000164 50.01199340800014 117 126 130
1.7848453520001613 49.75790405400005 126 135 137
3.090253592000181 50.05374145400009 128 131 132
2.0750062459999867 51.00763702299997 117 130 132
1.615832806000185 50.36854934600012 130 131 137
1.704364180000141 49.23220062299998 102 127 135
2.5530605320000745 49.00981521700015 127 143 142
1.7139375210001049 49.409225465000134 129 133 136
0.29714158100006216 49.43361282300003 100 135 138
1.3797229530001118 50.065029145000096 129 132 138
0.29319500900004414 49.433376312000064 84 136 137
2.320718050000039 48.74875640900018 104 111 141
2.200591088000124 48.90867996200012 102 104 143
2.3319089410000515 48.81701278700018 139 144 145
2.592280387000187 48.807437896000124 111 134 145
2.2909736630000452 48.95096588199999 134 140 144
2.3198845379999966 48.90045929000013 141 143 145
2.4163396350000426 48.849239350000005 141 142 144
-0.8409360049999464 48.75222778400007 84 86 100
-0.1029368789999694 45.96966171200012 148 149 150
0.19735305100005007 46.095558167000036 107 110 147
0.004330745000174829 45.191631317000144 147 151 153
-0.7504755269998782 46.30426025400004 147 156 158
0.6297424430001115 45.714569091000044 107 149 152
1.2531518939999842 45.44421768300003 41 47 151
-0.04020034199982092 45.1023826600001 149 154 155
-0.7173619859999008 45.3285217290001 153 156 157
0.2973250740000708 44.76229476900011 153 159 161
-1.0929142529999467 46.31485392500019 89 150 154
-1.2537490319999165 44.467636158000175 154 161 162
-0.8919606209999529 46.9758262630001 88 110 150
1.0751408330000345 44.5773239130001 41 155 160
1.0640838150000036 44.378513337000186 39 159 165
-0.14068896999987146 44.22641372700019 155 157 163
-1.5231939559998864 43.52950668300019 157 164 167
0.07604561000005106 43.98314285300012 161 164 165
-0.24283707199992932 43.584983825999984 162 163 166
0.7418847680000908 44.06520080600012 160 163 168
-0.09678297599987218 43.58240509000018 164 167 169
-0.2931324849998873 42.838829041000054 162 166 170
0.9539831290001075 43.787372589000086 165 169 179
0.6068109859999709 43.310886384000185 166 168 170
0.4768428210001616 42.69961929300007 167 169 175
2.1660537720001116 42.66391754200009 172 173 174
1.7842088940000735 42.57571792700014 171 175 176
1.6884196999999972 43.27355194200004 171 175 177
2.9890279760000453 42.86454002400012 171 180 183
0.8583056920001582 42.825717927000085 170 172 173
3.0420839990001127 42.8388059990001 172 185
2.0291328440001166 43.43689727900011 173 178 179
2.565787316000069 43.42295837300003 177 180 181
1.5556172130001755 43.91831588800011 168 177 186
3.239354849000165 43.213470459000064 174 178 182
2.935462950999977 43.69466781500017 178 186 187
4.10130977700004 43.554862977000084 180 187 188
3.0276379990001487 42.84544399900011 174 184
3.032361000000037 42.84327299900008 183 185
3.035139000000072 42.8419990000001 176 184
1.9901707180001154 44.14945220900006 39 179 181
3.3583593380001844 43.91383361800018 27 181 182
4.229757786000164 43.45986175500008 35 182 190
5.753650665000123 43.72462081900011 35 45 190
5.670959949000121 43.17958450400005 188 189 193
6.900650024000129 44.367191314000195 44 192 193
6.6363959320000845 43.78895187300003 45 191 193
6.933195114000114 43.48015594600008 190 191 192
